Step_T,Path_ID,Simulated_Rate
145,0,0.036517294960670785
146,0,0.036772151729956876
147,0,0.03627340230744784
148,0,0.03571661642006074
149,0,0.0367950826591021
150,0,0.03732041910289285
151,0,0.03711101000185371
152,0,0.03673812161528134
153,0,0.036225535981389306
154,0,0.03497349236674484
155,0,0.03460440316975482
156,0,0.03520340781238447
157,0,0.03427225306954699
158,0,0.03350494822477685
159,0,0.03343166554892166
160,0,0.034752873258257405
161,0,0.034820981595170504
162,0,0.034714622027323234
163,0,0.034186370867116025
164,0,0.03443568186554876
165,0,0.034088896938463974
166,0,0.034097791560552156
167,0,0.03290530429738501
168,0,0.031971317372506
169,0,0.03188914866872187
170,0,0.033282904155740624
171,0,0.03287282762032265
172,0,0.03352282972112198
173,0,0.03276786436644909
174,0,0.03280766238356169
175,0,0.033542902618041694
176,0,0.03416286230360793
177,0,0.03458870391204551
178,0,0.03544714448263947
179,0,0.0359020065883661
180,0,0.03590338903726288
181,0,0.036646272676343294
182,0,0.03767536703162279
183,0,0.03702703644206364
184,0,0.0378951662608986
185,0,0.03818856239420107
186,0,0.03812037242004526
187,0,0.0371490963340621
188,0,0.03632476112320669
189,0,0.03718706176671056
190,0,0.036446428452519136
191,0,0.036257431307207266
192,0,0.036714315030795475
193,0,0.037052249380060506
194,0,0.03744314674533447
195,0,0.03729346824008184
196,0,0.03793654178033644
197,0,0.03761140791253352
198,0,0.03813250670396012
199,0,0.03773631476087585
200,0,0.037149276672264926
201,0,0.03679352562937184
202,0,0.037125387390711966
203,0,0.03677908668750394
204,0,0.037344235711955935
205,0,0.03646468644070869
206,0,0.03617787363182046
207,0,0.036023335907019345
208,0,0.03435010813588487
209,0,0.03463053453786379
210,0,0.03529882971031193
211,0,0.03584466949944918
212,0,0.03571184231538183
213,0,0.035240960907674236
214,0,0.034523805228800525
215,0,0.034500425018598034
216,0,0.033778675384821266
217,0,0.03418513165028457
218,0,0.03391266087557383
219,0,0.03355920545090467
220,0,0.03263041434438215
221,0,0.03208202114701789
222,0,0.032801270896426434
223,0,0.03237956384907685
224,0,0.032874016954854965
225,0,0.03256295997966268
226,0,0.03340946481630459
227,0,0.03339358514700811
228,0,0.033551288689692496
229,0,0.03430037837613948
230,0,0.0337247171290186
231,0,0.03337480835040376
232,0,0.033320557113023466
233,0,0.031919665260985844
234,0,0.03194542047914319
235,0,0.03246716926648441
236,0,0.031776904817555074
237,0,0.032243411260473864
238,0,0.03323737934449321
239,0,0.03251962185063202
240,0,0.033298127977806756
241,0,0.03298527275132948
242,0,0.03238039453406978
243,0,0.031769083595544235
244,0,0.02889273757880532
245,0,0.028677176204571216
246,0,0.029129316202524288
247,0,0.028336312810653616
248,0,0.028835739371449814
249,0,0.028335961877553422
250,0,0.028048941083317652
251,0,0.02755376251367058
0,1,0.045
1,1,0.044233181306422883
2,1,0.043411361436330134
3,1,0.04330249469826093
4,1,0.045042368446781375
5,1,0.044994847076574904
6,1,0.04365647294724181
7,1,0.04453524116643296
8,1,0.04555518551378952
9,1,0.045544195179900146
10,1,0.04537020315413449
11,1,0.046045815806962945
12,1,0.04526752294455103
13,1,0.04608767533738712
14,1,0.04567496936373379
15,1,0.04606190741431372
16,1,0.0463048407485824
17,1,0.047152405328275
18,1,0.04667359219177382
19,1,0.04732544974557011
20,1,0.04605946724163638
21,1,0.04563020444026224
22,1,0.04570152752795204
23,1,0.0464731520870995
24,1,0.04671072621199992
25,1,0.04663455603441986
26,1,0.04854682680779394
27,1,0.048727968124823884
28,1,0.047721703006152236
29,1,0.04822065877833484
30,1,0.04844266288673034
31,1,0.048943066005294945
32,1,0.047961641062295876
33,1,0.04815814622972006
34,1,0.048199095365415605
35,1,0.049082336111987604
36,1,0.0509257135090279
37,1,0.050380730854072936
38,1,0.05118305901685899
39,1,0.051152014132888494
40,1,0.05076132157568708
41,1,0.051724725523275235
42,1,0.05063210979963878
43,1,0.05149808559589921
44,1,0.05163328720162944
45,1,0.05018049434680627
46,1,0.04943526707914291
47,1,0.04978124475032228
48,1,0.04978543376967113
49,1,0.0507794505133575
50,1,0.0507893570705493
51,1,0.05058153461050067
52,1,0.050704521471357566
53,1,0.05088358488305895
54,1,0.05171242283309428
55,1,0.05164341358310333
56,1,0.05147088765785374
57,1,0.05102688914986
58,1,0.050642208966705425
59,1,0.05006217207095112
60,1,0.04925245152995564
61,1,0.04942935636350145
62,1,0.050347977789955534
63,1,0.05098097522641006
64,1,0.0502213409514914
65,1,0.049518924965162865
66,1,0.050440422051002146
67,1,0.05054399642120005
68,1,0.04998968598750373
69,1,0.05015100212438856
70,1,0.05105596296764198
71,1,0.050558178247528195
72,1,0.05271119191414643
73,1,0.05158588343576021
74,1,0.049817163144305836
75,1,0.04889904120563829
76,1,0.04787789529237491
77,1,0.04817667779067762
78,1,0.04889278488331818
79,1,0.04738413127372461
80,1,0.04729744372541964
81,1,0.04699834182001693
82,1,0.04641534684777887
83,1,0.04775129350574107
84,1,0.04802144864645195
85,1,0.04863292259118221
86,1,0.049204422044680174
87,1,0.05049946735428641
88,1,0.050163904164020785
89,1,0.050633681883688726
90,1,0.05052660802962158
91,1,0.05148582884334651
92,1,0.052726889679942684
93,1,0.05248282760480884
94,1,0.053112587053574335
95,1,0.052142432874020664
96,1,0.05266859034165294
97,1,0.053304306541336215
98,1,0.05348537117681692
99,1,0.0541876580600828
100,1,0.05388001182866962
101,1,0.054981182823849874
102,1,0.055010661177665045
103,1,0.054789458169831606
104,1,0.0544584955715065
105,1,0.05433195283980521
106,1,0.053591217489478
107,1,0.05277502735674884
108,1,0.05246889959574291
109,1,0.05202187828987302
110,1,0.05024332255592239
111,1,0.050119564280425064
112,1,0.04948260969988524
113,1,0.050126283951235265
114,1,0.05045354845367757
115,1,0.04964628720033428
116,1,0.04916945803773891
117,1,0.04780841867046915
118,1,0.047045251805502626
119,1,0.04622627459697766
120,1,0.04633565228193217
121,1,0.04602267433631771
122,1,0.047463056866891236
123,1,0.04703971315463835
124,1,0.04908241892047154
125,1,0.04889573572853151
126,1,0.0485939470661298
127,1,0.04836099453935098
128,1,0.04856434439058425
129,1,0.04997968406346868
130,1,0.050765703929272286
131,1,0.05119996616254945
132,1,0.05240251583793137
133,1,0.05262549909962453
134,1,0.05304755846370524
135,1,0.05319136463286433
136,1,0.054303127822315285
137,1,0.054603744248343744
138,1,0.05302643533480511
139,1,0.053179941619460595
140,1,0.054694875822557644
141,1,0.05617521343030665
142,1,0.055800372457793936
143,1,0.05591811323392395
144,1,0.055108059603109265
145,1,0.05577089156970786
146,1,0.05612286712898288
147,1,0.05574016280472139
148,1,0.055100728688837135
149,1,0.05455532205776858
150,1,0.05452668605037472
151,1,0.0531128348953576
152,1,0.05349991940725947
153,1,0.0536212580104866
154,1,0.05408449873382349
155,1,0.05374276352580598
156,1,0.05375824677087386
157,1,0.055581179691788406
158,1,0.05627892888285118
159,1,0.055718483768967215
160,1,0.056569585585854947
161,1,0.055393516235638054
162,1,0.05495478311788891
163,1,0.05509675863747335
164,1,0.05527099679735357
165,1,0.0547633258380893
166,1,0.055189221508896213
167,1,0.05471188469044822
168,1,0.05531532657233549
169,1,0.055295366501500506
170,1,0.05452853848144932
171,1,0.052748066095177834
172,1,0.05289740810268448
173,1,0.05379070841701097
174,1,0.05409140074390885
175,1,0.054482323837582905
176,1,0.05562855833042615
177,1,0.05630776652024905
178,1,0.057998960109851096
179,1,0.05915721779823641
180,1,0.05885864525505667
181,1,0.05832284074208348
182,1,0.05803598952109745
183,1,0.058310586249350094
184,1,0.05840956769574676
185,1,0.05846193682806209
186,1,0.05731965550029622
187,1,0.05798789423781711
188,1,0.05809280039554576
189,1,0.05789149719741715
190,1,0.05859477120170619
191,1,0.058982037664844576
192,1,0.059701241501925434
193,1,0.05953180310173695
194,1,0.0594580821913376
195,1,0.06028613893737572
196,1,0.06101484546269335
197,1,0.05923455991827224
198,1,0.05818154331935211
199,1,0.05798022989523922
200,1,0.056925248276562895
201,1,0.05599674622753419
202,1,0.05519400422206535
203,1,0.05541977447588244
204,1,0.05568856857201129
205,1,0.054441658066702335
206,1,0.05390624106162972
207,1,0.052812032284184685
208,1,0.05236032614803208
209,1,0.05257342196798174
210,1,0.05172672079580351
211,1,0.05117389040980845
212,1,0.0516376816574153
213,1,0.050809331907069925
214,1,0.05008872628062651
215,1,0.049973235409840756
216,1,0.049444293100165404
217,1,0.050248267146958396
218,1,0.05037130506839945
219,1,0.05131502507949928
220,1,0.05281660199120561
221,1,0.05329972360995679
222,1,0.05314043772299834
223,1,0.05381256326121132
224,1,0.052780454220156
225,1,0.05193879247337494
226,1,0.05206964098690263
227,1,0.05205826972944278
228,1,0.052242409697603596
229,1,0.05104526461072434
230,1,0.05184381669772024
231,1,0.050759560142168016
232,1,0.05024370908773542
233,1,0.05013671344068089
234,1,0.04966143190991443
235,1,0.04922663701438236
236,1,0.050150708146403336
237,1,0.05048149971513605
238,1,0.04899950981672847
239,1,0.04900096256427424
240,1,0.04814751232344057
241,1,0.04930789196348259
242,1,0.048987623600165384
243,1,0.0494707538044911
244,1,0.04841976200845169
245,1,0.04858870436223256
246,1,0.04908349318335375
247,1,0.049691976140387645
248,1,0.04932121552324782
249,1,0.04821602674982446
250,1,0.04803430994238258
251,1,0.048615556861018795
0,2,0.045
1,2,0.045978187746575874
2,2,0.04608526465340614
3,2,0.048093197753408035
4,2,0.048354603095479204
5,2,0.04863040568182185
6,2,0.048969800844826716
7,2,0.04845839488661629
8,2,0.048181315372540064
9,2,0.04805499146383566
10,2,0.04835230326117421
11,2,0.0486335282498362
12,2,0.048636919595719204
13,2,0.048589230578894305
14,2,0.049415040961711856
15,2,0.04835452452781463
16,2,0.04963910447517666
17,2,0.050593959619019795
18,2,0.050568395420632545
19,2,0.05057934050799259
20,2,0.050023770298708324
21,2,0.04955756515926777
22,2,0.05017965811180363
23,2,0.05058040990960776
24,2,0.05057078711733555
25,2,0.05063056113326348
26,2,0.050301482940019
27,2,0.05023320525958891
28,2,0.05138887507437669
29,2,0.05069840861081051
30,2,0.05101731794266213
31,2,0.05155073596539366
32,2,0.05022350485819696
33,2,0.04994637240564476
34,2,0.049273292583725446
35,2,0.048343394637588154
36,2,0.04877833378715712
37,2,0.048517162299942476
38,2,0.0481105090420214
39,2,0.04841804026518835
40,2,0.048399937550437325
41,2,0.04823968341195632
42,2,0.04842391524448132
43,2,0.04999330433012227
44,2,0.04931742183675008
45,2,0.04962069369708616
46,2,0.04989607112949953
47,2,0.04967466584630558
48,2,0.04893695126282723
49,2,0.05046495940284952
50,2,0.05002988753651542
51,2,0.0512129762651443
52,2,0.05077850251323646
53,2,0.05089143567436862
54,2,0.05156089943609689
55,2,0.05200813901077468
56,2,0.0511728588298766
57,2,0.051466908604679784
58,2,0.052273522812023486
59,2,0.05318277000558938
60,2,0.05316429013016484
61,2,0.05318856423771941
62,2,0.05228925892554941
63,2,0.05237375789895636
64,2,0.05230659865249289
65,2,0.052107369646330004
66,2,0.053202810984926796
67,2,0.053822862170482086
68,2,0.052808743796729105
69,2,0.051525957705551795
70,2,0.051111020455841254
71,2,0.05341008977219485
72,2,0.054471154618892334
73,2,0.054617093772682715
74,2,0.054059279275045224
75,2,0.05491752909635538
76,2,0.05585469249691045
77,2,0.05467691361315468
78,2,0.05377060923696688
79,2,0.05363946796156047
80,2,0.05180147638287727
81,2,0.05273208559027773
82,2,0.05326771554580801
83,2,0.0528462707809987
84,2,0.053381035684635945
85,2,0.053054280981642055
86,2,0.05399224504960892
87,2,0.05472757133737432
88,2,0.05495636423015928
89,2,0.05482611503896513
90,2,0.05537190861377365
91,2,0.05588517146813082
92,2,0.05627642093643129
93,2,0.05671583569706187
94,2,0.05629334447230619
95,2,0.05586871818759313
96,2,0.05578030848690312
97,2,0.05643448309570118
98,2,0.056558532733130794
99,2,0.0560639491990297
100,2,0.05548255304981987
101,2,0.05605544509639393
102,2,0.05595093924091356
103,2,0.055070270305222845
104,2,0.0551199174744114
105,2,0.05550480238941771
106,2,0.05554282768065594
107,2,0.05588433757974073
108,2,0.05550981710144621
109,2,0.057016851472996025
110,2,0.058882925440307245
111,2,0.058573096685599124
112,2,0.05820678350072206
113,2,0.058362739438258295
114,2,0.057814915852965255
115,2,0.057148178970328034
116,2,0.05730694471752462
117,2,0.056607844470475656
118,2,0.05619524631853193
119,2,0.05688370231639946
120,2,0.05809896174371227
121,2,0.057820167026604086
122,2,0.05753530231436963
123,2,0.05696254465966292
124,2,0.05635883887238939
125,2,0.05737636791684509
126,2,0.057609029873449694
127,2,0.05807612316976266
128,2,0.05716840122043792
129,2,0.05711492160194568
130,2,0.05757750178588782
131,2,0.05719214310152419
132,2,0.0561275002806044
133,2,0.055193060928785995
134,2,0.05560958575303504
135,2,0.056015568147973684
136,2,0.05691584946821199
137,2,0.0588359598827894
138,2,0.059329688199743255
139,2,0.05998199515545339
140,2,0.06002226473641515
141,2,0.060058445437160546
142,2,0.05995818359700035
143,2,0.06017241150007353
144,2,0.058949781526682996
145,2,0.05828631216768944
146,2,0.05874920491224465
147,2,0.05785427206415774
148,2,0.059387876197222855
149,2,0.05909497093470175
150,2,0.05936865466788136
151,2,0.05786088000005835
152,2,0.05849774522269139
153,2,0.058149900722032376
154,2,0.05771926406247127
155,2,0.05765894004934168
156,2,0.05792194906518364
157,2,0.05821827294786451
158,2,0.05740872997924364
159,2,0.057825586947235025
160,2,0.05765680376169044
161,2,0.058081517819854746
162,2,0.05787535348136246
163,2,0.05737327403761684
164,2,0.05782857197980747
165,2,0.057330581454868856
166,2,0.055819229933572245
167,2,0.05627512023770264
168,2,0.05717254794747688
169,2,0.0573283530953069
170,2,0.058081418903882506
171,2,0.05706561426177177
172,2,0.05815819579490834
173,2,0.0579066879556125
174,2,0.05777002104623411
175,2,0.05826461546534491
176,2,0.056594472674367985
177,2,0.05693932989832772
178,2,0.056656924820577784
179,2,0.05692869297438456
180,2,0.05674253801275109
181,2,0.05805312949548385
182,2,0.05707531173340042
183,2,0.056851074344760236
184,2,0.057017456853559204
185,2,0.05855122797509234
186,2,0.05915451568558328
187,2,0.058956890384633406
188,2,0.05885885917368609
189,2,0.059599606151840845
190,2,0.059785994203233814
191,2,0.06011217814851761
192,2,0.06117698849921806
193,2,0.062772719879098
194,2,0.06388453752894317
195,2,0.06339197669186293
196,2,0.06421453836811644
197,2,0.06477452700283605
198,2,0.06511374266849097
199,2,0.06496747914626841
200,2,0.06516680548704457
201,2,0.06512309154085674
202,2,0.06584753167788647
203,2,0.06619322934767989
204,2,0.067345725827305
205,2,0.06900744020584788
206,2,0.06834922997631877
207,2,0.06851411719502187
208,2,0.06815184311778757
209,2,0.06852802034005476
210,2,0.06862941751702255
211,2,0.06843628165078636
212,2,0.06981917035812128
213,2,0.06890192593134586
214,2,0.06888221397511778
215,2,0.06912104815809691
216,2,0.06861488906010824
217,2,0.06788056852132113
218,2,0.06772457095180504
219,2,0.06845426071232606
220,2,0.06868630366187871
221,2,0.06829848652806578
222,2,0.06722720836547175
223,2,0.06744898541052595
224,2,0.06796869360379013
225,2,0.06860586284030443
226,2,0.06930004914531296
227,2,0.0702198273945288
228,2,0.06926878394223207
229,2,0.06822691470178963
230,2,0.0682665384321073
231,2,0.06916302054778367
232,2,0.06955985059203725
233,2,0.07000017592330508
234,2,0.0679526936937286
235,2,0.06820408193642846
236,2,0.06745043504283253
237,2,0.06720364234181889
238,2,0.06783301331902483
239,2,0.06847205825020203
240,2,0.06811911660176974
241,2,0.06771533373354395
242,2,0.06785023056411732
243,2,0.06813821580926886
244,2,0.06720086409036537
245,2,0.06667143312035066
246,2,0.06640812461533475
247,2,0.06833354890529961
248,2,0.06900979448158291
249,2,0.0690747685860169
250,2,0.0686641943110688
251,2,0.06761795406019618
0,3,0.045
1,3,0.043918136667142386
2,3,0.044772713756976494
3,3,0.044305736361912554
4,3,0.043799282387297175
5,3,0.0438227592564744
6,3,0.04318501890225823
7,3,0.04384055845067795
8,3,0.04485221576027138
9,3,0.044952696536080854
10,3,0.04458109211135623
11,3,0.04474496722678295
12,3,0.04578848151700316
13,3,0.04643912734498764
14,3,0.04489903524720096
15,3,0.04459956307466319
16,3,0.046283575859745865
17,3,0.04641258299490667
18,3,0.046394773389776774
19,3,0.046426446486624244
20,3,0.04655405819983784
21,3,0.04760483916306665
22,3,0.047862517382045666
23,3,0.046818294908561306
24,3,0.045834020209645006
25,3,0.04585693603470406
26,3,0.046239097613884714
27,3,0.046207088351615085
28,3,0.046194659792430384
29,3,0.046377596965313475
30,3,0.04689953591900021
31,3,0.047021690050217065
32,3,0.04681606964912823
33,3,0.0457376967951303
34,3,0.0457946847233969
35,3,0.046290515070053356
36,3,0.04495790889629688
37,3,0.04465692208805165
38,3,0.04505914779323644
39,3,0.045093102978666116
40,3,0.04408872166564457
41,3,0.042652352192433574
42,3,0.04457941843498055
43,3,0.04409275401927227
44,3,0.04469629127062131
45,3,0.04390182306289356
46,3,0.04421197904898843
47,3,0.04359519091349255
48,3,0.043322885105375145
49,3,0.043314098252706185
50,3,0.0432370439598293
51,3,0.04310058522700578
52,3,0.044615808588168604
53,3,0.04479649459121975
54,3,0.04431892314815235
55,3,0.04361504903584342
56,3,0.04299204460021913
57,3,0.043081783343733554
58,3,0.043256297253815655
59,3,0.04281886110482474
60,3,0.04247197634847714
61,3,0.04266691996240453
62,3,0.04208760133812773
63,3,0.04219686749218772
64,3,0.04278881144850135
65,3,0.04309058596294251
66,3,0.04250901433334551
67,3,0.04134737719698773
68,3,0.040841253031709886
69,3,0.040083507443698214
70,3,0.04023598436936978
71,3,0.04030922361441472
72,3,0.039918549792933966
73,3,0.04030180444451728
74,3,0.040933068306823805
75,3,0.04128423577276178
76,3,0.04112278284125961
77,3,0.04123629109079741
78,3,0.042009547786659655
79,3,0.04166722585029197
80,3,0.04095941622533559
81,3,0.041051452644294106
82,3,0.039249921763642906
83,3,0.03934287931753532
84,3,0.04055670804469726
85,3,0.040982328853040144
86,3,0.04123707198880618
87,3,0.041440034669551463
88,3,0.04129893605901019
89,3,0.0426274364003894
90,3,0.04222803788281189
91,3,0.042547866054591904
92,3,0.042869842358470196
93,3,0.043062029178407006
94,3,0.043509520056943085
95,3,0.04317257416945765
96,3,0.043584070329452905
97,3,0.042962846819326106
98,3,0.04216782200954934
99,3,0.04194769397616476
100,3,0.04216220776457329
101,3,0.04236066741197936
102,3,0.0413326927794586
103,3,0.04190320514385907
104,3,0.04265097773441306
105,3,0.042804596724654816
106,3,0.042964308631286224
107,3,0.04327139293272637
108,3,0.0431269134607851
109,3,0.04269124213327617
110,3,0.0428775665372676
111,3,0.04390377853115184
112,3,0.043991035045670375
113,3,0.044540258164930506
114,3,0.04309424219881282
115,3,0.0435523671041786
116,3,0.0448721947738365
117,3,0.044969730011548914
118,3,0.04567896333080276
119,3,0.04479735144592102
120,3,0.04524723941647839
121,3,0.045253471643639735
122,3,0.045497764463429145
123,3,0.046616758588507355
124,3,0.04635449958851336
125,3,0.04749286189325022
126,3,0.04806650913315007
127,3,0.047199312463228546
128,3,0.04700751764301113
129,3,0.04721517635321108
130,3,0.04692715606349836
131,3,0.046497221832231116
132,3,0.04616350720649341
133,3,0.04623923932922497
134,3,0.04715946360004004
135,3,0.04705047265723392
136,3,0.04694045609581159
137,3,0.046178684784695584
138,3,0.0465859611237296
139,3,0.04687533247805064
140,3,0.04628838294741024
141,3,0.04656053941216906
142,3,0.046805968388594466
143,3,0.04813991862761772
144,3,0.048994570689588665
145,3,0.04818206121101603
146,3,0.048775587753224374
147,3,0.05064036681764292
148,3,0.05060765793077005
149,3,0.04984697054136622
150,3,0.0495347650619385
151,3,0.048751638481327846
152,3,0.048653552014307606
153,3,0.04782693895211731
154,3,0.04746803528059329
155,3,0.04846045345235072
156,3,0.04941295586165456
157,3,0.05021274842698583
158,3,0.05042332677696055
159,3,0.04959071686909655
160,3,0.04955571149322026
161,3,0.048878357024303175
162,3,0.050063926858172035
163,3,0.04956380477101308
164,3,0.04979299972640181
165,3,0.050150221103680614
166,3,0.04949348434537613
167,3,0.04849284738192025
168,3,0.04897372284973782
169,3,0.049062863564711075
170,3,0.04953322404720656
171,3,0.04893600092435426
172,3,0.049395476323059885
173,3,0.04983327165820611
174,3,0.04967303101848539
175,3,0.05019475150945479
176,3,0.04958246319185401
177,3,0.050126265018988536
178,3,0.051028933760019005
179,3,0.05116424921000622
180,3,0.05153100469106092
181,3,0.05132205796393406
182,3,0.050624988171938654
183,3,0.05032318873109868
184,3,0.05001349797318175
185,3,0.050809110149212876
186,3,0.051348341439749014
187,3,0.0513388652278412
188,3,0.051104765910585624
189,3,0.050790171482732
190,3,0.050419616362944494
191,3,0.04861053033795668
192,3,0.04839894708832114
193,3,0.04813439240872362
194,3,0.04737788320874381
195,3,0.04702583096561578
196,3,0.04728229172445498
197,3,0.04637249532109526
198,3,0.04702998920482134
199,3,0.04625287780594544
200,3,0.04699375427214109
201,3,0.04731320721146868
202,3,0.04714354452819105
203,3,0.047100051204848635
204,3,0.04645069492504928
205,3,0.04556497314004153
206,3,0.04652793566009185
207,3,0.047373352142996525
208,3,0.04753502587941267
209,3,0.04837193874557739
210,3,0.04878094707644597
211,3,0.04985491237129039
212,3,0.049951139597255806
213,3,0.04957269361103668
214,3,0.04850372653842845
215,3,0.04922188732569465
216,3,0.04959972449899975
217,3,0.05002736646525228
218,3,0.0506454911376838
219,3,0.0513512418340921
220,3,0.05081957448027909
221,3,0.052148030945595586
222,3,0.05203183119824159
223,3,0.05230974962009281
224,3,0.05245747735240464
225,3,0.05379365109025935
226,3,0.05300465394717119
227,3,0.053619715923278424
228,3,0.052928088947538525
229,3,0.05292612393300674
230,3,0.05315303024455568
231,3,0.05327274277598641
232,3,0.05306954288048212
233,3,0.052982363449574875
234,3,0.05357613549323807
235,3,0.05312427109757902
236,3,0.05325328794214739
237,3,0.053370658650490815
238,3,0.05361703572316241
239,3,0.05248971093627202
240,3,0.053010391238713
241,3,0.05281631641814336
242,3,0.05186286895457837
243,3,0.05154622561838243
244,3,0.05061907715491621
245,3,0.05153104311902886
246,3,0.051723375078833234
247,3,0.05193869952916187
248,3,0.05128476098169741
249,3,0.0512544455055572
250,3,0.051342765079482135
251,3,0.05141733624404117
0,4,0.045
1,4,0.04490929248482567
2,4,0.044874008767752716
3,4,0.044955917207027844
4,4,0.04522879825974382
5,4,0.04561257446340735
6,4,0.04647614647848797
7,4,0.046539629071564524
8,4,0.045903754009608215
9,4,0.04482545156309623
10,4,0.04537831832657011
11,4,0.04488336436402773
12,4,0.04368821683957831
13,4,0.044708789295929384
14,4,0.04398110259089565
15,4,0.04396321574340015
16,4,0.04465759093967836
17,4,0.044755199885469485
18,4,0.04583567699786504
19,4,0.046007162030900786
20,4,0.045833350158534195
21,4,0.04647045996164596
22,4,0.04651728289828962
23,4,0.046742057286604466
24,4,0.04637507270242957
25,4,0.04571854389010337
26,4,0.04543587213194412
27,4,0.046114070710582426
28,4,0.04675954077642201
29,4,0.04796151227963547
30,4,0.047863443273342715
31,4,0.04828909517643536
32,4,0.04867966624264167
33,4,0.04824733303705034
34,4,0.04879195768184638
35,4,0.047887739499288214
36,4,0.04722103276785338
37,4,0.047794077216953446
38,4,0.04805540149978773
39,4,0.04836176481163301
40,4,0.04816487273573042
41,4,0.048550524272506106
42,4,0.048890118070668384
43,4,0.04862057498085045
44,4,0.048612235346309575
45,4,0.048205192197413774
46,4,0.048189693107186585
47,4,0.04821958076161561
48,4,0.049771923330612186
49,4,0.049689962577325976
50,4,0.04884421701234831
51,4,0.048352636103890456
52,4,0.04825706866309997
53,4,0.04779932940893914
54,4,0.04941379335699636
55,4,0.04914167077305217
56,4,0.04961902815439722
57,4,0.049272848771324644
58,4,0.0493775128218739
59,4,0.050456294003556945
60,4,0.05005622534994144
61,4,0.05007733432569566
62,4,0.05006868066242033
63,4,0.04997404237525793
64,4,0.05136087282287935
65,4,0.05167471174302064
66,4,0.050413767677901476
67,4,0.05048158804957754
